13105,大塚一丁目,5,2,http://gi.gsi.go.jp/jusho/13105/OTK-1/5/2,,139.734114606,35.716931481,2500
13105,大塚一丁目,5,3,http://gi.gsi.go.jp/jusho/13105/OTK-1/5/3,,139.734097011,35.717063033,2500
13105,大塚一丁目,5,4,http://gi.gsi.go.jp/jusho/13105/OTK-1/5/4,,139.734077842,35.717188125,2500
13105,大塚一丁目,5,5,http://gi.gsi.go.jp/jusho/13105/OTK-1/5/5,,139.734058344,35.717318386,2500
13105,大塚一丁目,5,6,http://gi.gsi.go.jp/jusho/13105/OTK-1/5/6,,139.734032189,35.717452258,2500
13105,大塚一丁目,5,7,http://gi.gsi.go.jp/jusho/13105/OTK-1/5/7,,139.734015544,35.717584589,2500
13105,大塚一丁目,5,8,http://gi.gsi.go.jp/jusho/13105/OTK-1/5/8,,139.734011103,35.717716800,2500
13105,大塚一丁目,5,9,http://gi.gsi.go.jp/jusho/13105/OTK-1/5/9,,139.733990661,35.717843053,2500
13105,大塚一丁目,5,10,http://gi.gsi.go.jp/jusho/13105/OTK-1/5/10,,139.733928244,35.717950792,2500
13105,大塚一丁目,5,11,http://gi.gsi.go.jp/jusho/13105/OTK-1/5/11,,139.733940003,35.718055744,2500
13105,大塚一丁目,5,12,http://gi.gsi.go.jp/jusho/13105/OTK-1/5/12,,139.734043200,35.718161419,2500
13105,大塚一丁目,5,13,http://gi.gsi.go.jp/jusho/13105/OTK-1/5/13,,139.734148142,35.718271106,2500
13105,大塚一丁目,5,14,http://gi.gsi.go.jp/jusho/13105/OTK-1/5/14,,139.734254028,35.718382083,2500
13105,大塚一丁目,5,15,http://gi.gsi.go.jp/jusho/13105/OTK-1/5/15,,139.734357703,35.718489569,2500
13105,大塚一丁目,5,16,http://gi.gsi.go.jp/jusho/13105/OTK-1/5/16,,139.734462644,35.718596278,2500
13105,大塚一丁目,5,17,http://gi.gsi.go.jp/jusho/13105/OTK-1/5/17,,139.734565844,35.718704669,2500
13105,大塚一丁目,5,18,http://gi.gsi.go.jp/jusho/13105/OTK-1/5/18,,139.734673319,35.718814353,2500
13105,大塚一丁目,5,19,http://gi.gsi.go.jp/jusho/13105/OTK-1/5/19,,139.734761636,35.718909419,2500
13105,大塚一丁目,5,20,http://gi.gsi.go.jp/jusho/13105/OTK-1/5/20,,139.734863100,35.718881586,2500
13105,大塚一丁目,5,21,http://gi.gsi.go.jp/jusho/13105/OTK-1/5/21,,139.734998069,35.718799886,2500
13105,大塚一丁目,5,22,http://gi.gsi.go.jp/jusho/13105/OTK-1/5/22,,139.735126378,35.718722317,2500
13105,大塚一丁目,5,23,http://gi.gsi.go.jp/jusho/13105/OTK-1/5/23,,139.735255797,35.718641000,2500
13105,大塚一丁目,5,24,http://gi.gsi.go.jp/jusho/13105/OTK-1/5/24,,139.735388703,35.718562269,2500
13105,大塚一丁目,5,25,http://gi.gsi.go.jp/jusho/13105/OTK-1/5/25,,139.735513681,35.718485342,2500
13105,大塚一丁目,6,1,http://gi.gsi.go.jp/jusho/13105/OTK-1/6/1,,139.734641603,35.716245433,2500
13105,大塚一丁目,6,2,http://gi.gsi.go.jp/jusho/13105/OTK-1/6/2,,139.734468236,35.716228253,2500
13105,大塚一丁目,6,3,http://gi.gsi.go.jp/jusho/13105/OTK-1/6/3,,139.734309892,35.716217061,2500
13105,大塚一丁目,6,4,http://gi.gsi.go.jp/jusho/13105/OTK-1/6/4,,139.734228075,35.716274692,2500
13105,大塚一丁目,6,5,http://gi.gsi.go.jp/jusho/13105/OTK-1/6/5,,139.734206150,35.716408706,2500
13105,大塚一丁目,6,6,http://gi.gsi.go.jp/jusho/13105/OTK-1/6/6,,139.734186325,35.716541017,2500
13105,大塚一丁目,6,7,http://gi.gsi.go.jp/jusho/13105/OTK-1/6/7,,139.734165528,35.716666778,2500
13105,大塚一丁目,7,1,http://gi.gsi.go.jp/jusho/13105/OTK-1/7/1,,139.734046778,35.716674233,2500
13105,大塚一丁目,7,2,http://gi.gsi.go.jp/jusho/13105/OTK-1/7/2,,139.734071994,35.716530794,2500
13105,大塚一丁目,7,3,http://gi.gsi.go.jp/jusho/13105/OTK-1/7/3,,139.734095622,35.716389422,2500
13105,大塚一丁目,7,4,http://gi.gsi.go.jp/jusho/13105/OTK-1/7/4,,139.734119906,35.716232800,2500
13105,大塚一丁目,8,1,http://gi.gsi.go.jp/jusho/13105/OTK-1/8/1,,139.733188250,35.717540350,25000
13105,大塚一丁目,8,2,http://gi.gsi.go.jp/jusho/13105/OTK-1/8/2,,139.733339069,35.717584675,2500
13105,大塚一丁目,8,3,http://gi.gsi.go.jp/jusho/13105/OTK-1/8/3,,139.733473694,35.717652511,2500
13105,大塚一丁目,8,4,http://gi.gsi.go.jp/jusho/13105/OTK-1/8/4,,139.733594467,35.717735972,2500
13105,大塚一丁目,8,5,http://gi.gsi.go.jp/jusho/13105/OTK-1/8/5,,139.733714361,35.717832358,25000
13105,大塚一丁目,8,6,http://gi.gsi.go.jp/jusho/13105/OTK-1/8/6,,139.733823839,35.717850997,2500
13105,大塚一丁目,8,7,http://gi.gsi.go.jp/jusho/13105/OTK-1/8/7,,139.733893850,35.717762714,2500
13105,大塚一丁目,8,8,http://gi.gsi.go.jp/jusho/13105/OTK-1/8/8,,139.733912069,35.717637622,2500
13105,大塚一丁目,8,9,http://gi.gsi.go.jp/jusho/13105/OTK-1/8/9,,139.733926797,35.717518214,2500
13105,大塚一丁目,8,10,http://gi.gsi.go.jp/jusho/13105/OTK-1/8/10,,139.733947547,35.717397778,2500
13105,大塚一丁目,8,11,http://gi.gsi.go.jp/jusho/13105/OTK-1/8/11,,139.733965367,35.717271217,2500
13105,大塚一丁目,8,12,http://gi.gsi.go.jp/jusho/13105/OTK-1/8/12,,139.733982486,35.717150883,2500
13105,大塚一丁目,8,13,http://gi.gsi.go.jp/jusho/13105/OTK-1/8/13,,139.734003156,35.717027158,2500
13105,大塚一丁目,8,14,http://gi.gsi.go.jp/jusho/13105/OTK-1/8/14,,139.734021375,35.716904392,2500
13105,大塚一丁目,9,1,http://gi.gsi.go.jp/jusho/13105/OTK-1/9/1,,139.729483097,35.717132039,25000
13105,大塚一丁目,9,2,http://gi.gsi.go.jp/jusho/13105/OTK-1/9/2,,139.729605806,35.717097767,25000
13105,大塚一丁目,9,3,http://gi.gsi.go.jp/jusho/13105/OTK-1/9/3,,139.729766550,35.717061975,25000
13105,大塚一丁目,9,4,http://gi.gsi.go.jp/jusho/13105/OTK-1/9/4,,139.729932028,35.717042989,25000
13105,大塚一丁目,9,5,http://gi.gsi.go.jp/jusho/13105/OTK-1/9/5,,139.730090203,35.717033561,25000
13105,大塚一丁目,9,6,http://gi.gsi.go.jp/jusho/13105/OTK-1/9/6,,139.730249953,35.717032922,2500
13105,大塚一丁目,9,7,http://gi.gsi.go.jp/jusho/13105/OTK-1/9/7,,139.730420453,35.717049869,2500
13105,大塚一丁目,9,8,http://gi.gsi.go.jp/jusho/13105/OTK-1/9/8,,139.730575417,35.717075075,2500
13105,大塚一丁目,9,9,http://gi.gsi.go.jp/jusho/13105/OTK-1/9/9,,139.730723408,35.717096656,2500
13105,大塚一丁目,9,10,http://gi.gsi.go.jp/jusho/13105/OTK-1/9/10,,139.730871394,35.717124439,2500
13105,大塚一丁目,9,11,http://gi.gsi.go.jp/jusho/13105/OTK-1/9/11,,139.731042836,35.717149658,2500
13105,大塚一丁目,9,12,http://gi.gsi.go.jp/jusho/13105/OTK-1/9/12,,139.731190511,35.717172789,2500
13105,大塚一丁目,9,13,http://gi.gsi.go.jp/jusho/13105/OTK-1/9/13,,139.731345472,35.717197217,2500
13105,大塚一丁目,9,14,http://gi.gsi.go.jp/jusho/13105/OTK-1/9/14,,139.731497264,35.717222419,2500
13105,大塚一丁目,9,15,http://gi.gsi.go.jp/jusho/13105/OTK-1/9/15,,139.731659831,35.717249697,2500
13105,大塚一丁目,9,16,http://gi.gsi.go.jp/jusho/13105/OTK-1/9/16,,139.731803383,35.717273339,2500
13105,大塚一丁目,9,17,http://gi.gsi.go.jp/jusho/13105/OTK-1/9/17,,139.731961197,35.717300872,2500
13105,大塚一丁目,9,18,http://gi.gsi.go.jp/jusho/13105/OTK-1/9/18,,139.732118061,35.717325300,2500
13105,大塚一丁目,9,19,http://gi.gsi.go.jp/jusho/13105/OTK-1/9/19,,139.732269853,35.717351278,2500
13105,大塚一丁目,9,20,http://gi.gsi.go.jp/jusho/13105/OTK-1/9/20,,139.732424497,35.717376997,2500
13105,大塚一丁目,9,21,http://gi.gsi.go.jp/jusho/13105/OTK-1/9/21,,139.732569633,35.717402967,2500
13105,大塚一丁目,9,22,http://gi.gsi.go.jp/jusho/13105/OTK-1/9/22,,139.732724914,35.717426619,2500
13105,大塚一丁目,9,23,http://gi.gsi.go.jp/jusho/13105/OTK-1/9/23,,139.732885583,35.717451825,2500
13105,大塚一丁目,9,24,http://gi.gsi.go.jp/jusho/13105/OTK-1/9/24,,139.733029133,35.717478569,2500
13105,大塚一丁目,10,1,http://gi.gsi.go.jp/jusho/13105/OTK-1/10/1,,139.730040481,35.715417086,2500
